ID_observacion;ID_anuncio;ID_conjunto_anuncios;ID_campania;Fecha_publicacion_anuncio;Fecha_captura_informacion;Gasto;Moneda;Country;Visitas_al_50;Visitas_al_75;Visitas_al100;Fuente;Brand;Objetivo_campania;Formato;Nombre_campania;Impresiones
ID_V_001591;;;;;Sun, 08 Sep 2019 00:00:00 GMT;2.250695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;86.56521739
ID_V_001592;;;;;Thu, 12 Sep 2019 00:00:00 GMT;2.250695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;86.56521739
ID_V_001593;;;;;Sat, 14 Sep 2019 00:00:00 GMT;2.250695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;86.56521739
ID_V_001594;;;;;Tue, 17 Sep 2019 00:00:00 GMT;2.250695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;86.56521739
ID_V_001595;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.250695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;86.56521739
ID_V_001596;;;;;Fri, 13 Sep 2019 00:00:00 GMT;2.234869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;85.95652174
ID_V_001597;;;;;Mon, 16 Sep 2019 00:00:00 GMT;2.234869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;85.95652174
ID_V_001598;;;;;Wed, 18 Sep 2019 00:00:00 GMT;2.234869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;85.95652174
ID_V_001599;;;;;Wed, 25 Sep 2019 00:00:00 GMT;2.234869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;85.95652174
ID_V_001600;;;;;Thu, 26 Sep 2019 00:00:00 GMT;2.234869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;85.95652174
ID_V_001601;;;;;Thu, 12 Sep 2019 00:00:00 GMT;2.141043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.34782609
ID_V_001602;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.141043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.34782609
ID_V_001603;;;;;Sat, 28 Sep 2019 00:00:00 GMT;2.141043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.34782609
ID_V_001604;;;;;Sun, 08 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001605;;;;;Mon, 09 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001606;;;;;Fri, 13 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001607;;;;;Sat, 14 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001608;;;;;Mon, 16 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001609;;;;;Thu, 19 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001610;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001611;;;;;Wed, 25 Sep 2019 00:00:00 GMT;2.15573913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.91304348
ID_V_001612;;;;;Thu, 12 Sep 2019 00:00:00 GMT;2.182869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83.95652174
ID_V_001613;;;;;Wed, 18 Sep 2019 00:00:00 GMT;2.182869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83.95652174
ID_V_001614;;;;;Thu, 19 Sep 2019 00:00:00 GMT;2.182869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83.95652174
ID_V_001615;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.182869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83.95652174
ID_V_001616;;;;;Sat, 07 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001617;;;;;Tue, 10 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001618;;;;;Wed, 11 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001619;;;;;Fri, 13 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001620;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001621;;;;;Tue, 17 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001622;;;;;Wed, 18 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001623;;;;;Sat, 21 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001624;;;;;Mon, 23 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001625;;;;;Wed, 25 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001626;;;;;Thu, 26 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001627;;;;;Fri, 27 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001628;;;;;Sun, 29 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001629;;;;;Tue, 10 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001630;;;;;Wed, 11 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001631;;;;;Sat, 14 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001632;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001633;;;;;Wed, 18 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001634;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.158;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;83
ID_V_001635;;;;;Tue, 10 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001636;;;;;Wed, 11 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001637;;;;;Fri, 13 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001638;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001639;;;;;Tue, 17 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001640;;;;;Fri, 20 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001641;;;;;Sat, 21 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001642;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001643;;;;;Mon, 23 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001644;;;;;Thu, 26 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001645;;;;;Fri, 27 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001646;;;;;Sat, 28 Sep 2019 00:00:00 GMT;2.148956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;82.65217391
ID_V_001647;;;;;Sun, 08 Sep 2019 00:00:00 GMT;2.086782609;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;80.26086957
ID_V_001648;;;;;Sat, 14 Sep 2019 00:00:00 GMT;2.086782609;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;80.26086957
ID_V_001649;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.086782609;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;80.26086957
ID_V_001650;;;;;Mon, 16 Sep 2019 00:00:00 GMT;2.086782609;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;80.26086957
ID_V_001651;;;;;Fri, 20 Sep 2019 00:00:00 GMT;2.086782609;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;80.26086957
ID_V_001652;;;;;Sat, 07 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001653;;;;;Thu, 12 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001654;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001655;;;;;Tue, 17 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001656;;;;;Mon, 23 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001657;;;;;Tue, 24 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001658;;;;;Fri, 27 Sep 2019 00:00:00 GMT;2.070956522;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;79.65217391
ID_V_001659;;;;;Mon, 09 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001660;;;;;Tue, 10 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001661;;;;;Fri, 13 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001662;;;;;Mon, 16 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001663;;;;;Sat, 21 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001664;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001665;;;;;Thu, 26 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001666;;;;;Fri, 27 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001667;;;;;Sat, 28 Sep 2019 00:00:00 GMT;2.048347826;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;78.7826087
ID_V_001668;;;;;Sun, 08 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001669;;;;;Sun, 15 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001670;;;;;Sat, 21 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001671;;;;;Sun, 22 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001672;;;;;Mon, 23 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001673;;;;;Tue, 24 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001674;;;;;Thu, 26 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001675;;;;;Fri, 27 Sep 2019 00:00:00 GMT;1.986173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;76.39130435
ID_V_001676;;;;;Mon, 09 Sep 2019 00:00:00 GMT;1.636869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;62.95652174
ID_V_001677;;;;;Sun, 22 Sep 2019 00:00:00 GMT;1.636869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;62.95652174
ID_V_001678;;;;;Wed, 25 Sep 2019 00:00:00 GMT;1.636869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;62.95652174
ID_V_001679;;;;;Sun, 29 Sep 2019 00:00:00 GMT;1.636869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;62.95652174
ID_V_001680;;;;;Mon, 09 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001681;;;;;Tue, 10 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001682;;;;;Thu, 12 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001683;;;;;Sat, 14 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001684;;;;;Sun, 15 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001685;;;;;Sun, 22 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001686;;;;;Wed, 25 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001687;;;;;Thu, 26 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001688;;;;;Sun, 29 Sep 2019 00:00:00 GMT;2.623913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;262.3913043
ID_V_001689;;;;;Mon, 09 Sep 2019 00:00:00 GMT;8.91;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;891
ID_V_001690;;;;;Sun, 15 Sep 2019 00:00:00 GMT;8.91;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;891
ID_V_001691;;;;;Tue, 17 Sep 2019 00:00:00 GMT;8.91;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;891
ID_V_001692;;;;;Mon, 23 Sep 2019 00:00:00 GMT;8.91;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;891
ID_V_001693;;;;;Sun, 29 Sep 2019 00:00:00 GMT;8.91;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;891
ID_V_001694;;;;;Sat, 07 Sep 2019 00:00:00 GMT;5.786086957;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.6086957
ID_V_001695;;;;;Tue, 10 Sep 2019 00:00:00 GMT;5.786086957;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.6086957
ID_V_001696;;;;;Tue, 17 Sep 2019 00:00:00 GMT;5.786086957;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.6086957
ID_V_001697;;;;;Tue, 24 Sep 2019 00:00:00 GMT;5.786086957;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.6086957
ID_V_001698;;;;;Sat, 28 Sep 2019 00:00:00 GMT;5.786086957;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.6086957
ID_V_001699;;;;;Sun, 08 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001700;;;;;Fri, 13 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001701;;;;;Sat, 14 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001702;;;;;Thu, 19 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001703;;;;;Fri, 27 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001704;;;;;Sun, 29 Sep 2019 00:00:00 GMT;5.75173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;575.173913
ID_V_001705;;;;;Wed, 11 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001706;;;;;Sat, 14 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001707;;;;;Mon, 16 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001708;;;;;Wed, 18 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001709;;;;;Tue, 24 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001710;;;;;Fri, 27 Sep 2019 00:00:00 GMT;5.737391304;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;573.7391304
ID_V_001711;;;;;Sun, 08 Sep 2019 00:00:00 GMT;5.780869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.0869565
ID_V_001712;;;;;Mon, 16 Sep 2019 00:00:00 GMT;5.780869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.0869565
ID_V_001713;;;;;Wed, 25 Sep 2019 00:00:00 GMT;5.780869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.0869565
ID_V_001714;;;;;Sat, 28 Sep 2019 00:00:00 GMT;5.780869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.0869565
ID_V_001715;;;;;Sun, 29 Sep 2019 00:00:00 GMT;5.780869565;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;578.0869565
ID_V_001716;;;;;Sun, 08 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001717;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001718;;;;;Fri, 13 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001719;;;;;Mon, 16 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001720;;;;;Wed, 18 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001721;;;;;Sun, 22 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001722;;;;;Thu, 26 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001723;;;;;Sun, 29 Sep 2019 00:00:00 GMT;5.557826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.7826087
ID_V_001724;;;;;Tue, 10 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001725;;;;;Fri, 13 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001726;;;;;Sat, 14 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001727;;;;;Mon, 16 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001728;;;;;Sat, 21 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001729;;;;;Wed, 25 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001730;;;;;Thu, 26 Sep 2019 00:00:00 GMT;5.323913043;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;532.3913043
ID_V_001731;;;;;Sun, 08 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001732;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001733;;;;;Fri, 13 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001734;;;;;Wed, 18 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001735;;;;;Sun, 22 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001736;;;;;Mon, 23 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001737;;;;;Wed, 25 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001738;;;;;Sat, 28 Sep 2019 00:00:00 GMT;5.58173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;558.173913
ID_V_001739;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001740;;;;;Tue, 10 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001741;;;;;Thu, 19 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001742;;;;;Sat, 21 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001743;;;;;Sun, 22 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001744;;;;;Mon, 23 Sep 2019 00:00:00 GMT;5.552173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;555.2173913
ID_V_001745;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.72173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;572.173913
ID_V_001746;;;;;Tue, 10 Sep 2019 00:00:00 GMT;5.72173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;572.173913
ID_V_001747;;;;;Fri, 13 Sep 2019 00:00:00 GMT;5.72173913;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;572.173913
ID_V_001748;;;;;Wed, 11 Sep 2019 00:00:00 GMT;5.688695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;568.8695652
ID_V_001749;;;;;Thu, 12 Sep 2019 00:00:00 GMT;5.688695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;568.8695652
ID_V_001750;;;;;Sat, 14 Sep 2019 00:00:00 GMT;5.688695652;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;568.8695652
ID_V_001751;;;;;Sun, 08 Sep 2019 00:00:00 GMT;5.703043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;570.3043478
ID_V_001752;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.703043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;570.3043478
ID_V_001753;;;;;Mon, 16 Sep 2019 00:00:00 GMT;5.703043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;570.3043478
ID_V_001754;;;;;Wed, 18 Sep 2019 00:00:00 GMT;5.703043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;570.3043478
ID_V_001755;;;;;Mon, 23 Sep 2019 00:00:00 GMT;5.703043478;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;570.3043478
ID_V_001756;;;;;Mon, 09 Sep 2019 00:00:00 GMT;5.317826087;USD;PE;0;0;0;Direct;CUSQUENA;;;GASTRONOMIA;531.7826087
